Tools and Building Supplies	49	Are drop cloth and dust sheet the same thing ? 	"Yes, they are."			drop cloth 	ผ้าคลุมกันสีหยดเลอะ								
Tools and Building Supplies	50	What is a chisel for ? 	"for shaping wood , stone or metal"			chisel 	สิ่ว								
Tools and Building Supplies	51	Who like to use sandpaper ? 	a carpenter and a construction worker			sandpaper 	กระดาษทราย								
Tools and Building Supplies	52	Whom does a  plane benefit ?	a carpenter or a woodcraftsman			plane 	กบไสไม้								
An office	1	What does a supply cabinet contain ? 	the things used in the office			supply cabinet 	ตู้เก็บของใช้ในสำนักงาน								
An office	2	Who is a clerk ? 	a person to keep the records or accounts in an office.			clerk 	พนักงาน								
An office	3	Whom does a janitor  work like ? 	like a caretaker			janitor  	ภารโรง								
An office	4	Whose place is the conference room ? 	for executives and the manager			conference room 	ห้องประชุม								
An office	5	How important is the executive ? 	They are a group of people who run a company or an organization.			executive 	ผู้บริหาร								
An office	6	Where do they give their presentation ?	in the conference room			presentation 	การนำเสนอ								
An office	7	What is the cubicle for ? 	for separating off a small room of a larger room			cubicle 	บริเวณที่กั้นสำหรับพนักงานแต่ละคน								
An office	8	What responsibility does the office manager have ?	being in charge of running a business or an organization			office manager 	ผู้จัดการ								
An office	9	"Which is for the office, a desk  or a table ? "	a desk			desk  	โต๊ะทำงาน								
An office	10	When is a file clerk busy ? 	when he collects or keeps many loose papers together and in order.			file clerk 	พนักงานจัดเก็บเอกสาร								
An office	11	How useful  is a  file cabinet ? 	the office furniture with deep drawers for storing files 			file cabinet 	ตู้เก็บเอกสาร								
An office	12	What can a computer technician do ? 	He can look after and repair a computer.			computer technician 	ช่างเทคนิคคอมพิวเตอร์								
An office	13	What are the full words of PBX ? 	Private Branch Exchange			PBX 	เครื่องสลับสายโทรศัพท์								
An office	14	Whom does a receptionist deal with ? 	people arriving at or telephoning the office			receptionist 	พนักงานต้อนรับ								
An office	15	Where is the reception area ? 	at the front part of the office			reception area 	บริเวณต้อนรับแขก								
An office	16	Whom is a waiting area for ? 	for visitors or guests			waiting area 	บริเวณนั่งรอ								
An office	17	Can a computer control other machines?	"Yes, it can."			computer 	คอมพิวเตอร์								
An office	18	"Which functions better, an inkjet printer or a laser printer ? "	a laser printer			inkjet printer 	เครื่องพิมพ์แบบอิงค์เจ็ท	laser printer 	เครื่องพิมพ์แบบเลเซอร์ 						
An office	19	What does a scanner have to do ? 	to copy pictures and documents to be stored on a computer.			scanner 	เครื่องสแกน								
An office	20	Does a fax machine work with the telephone ? 	"Yes, it does."			fax machine 	เครื่องรับส่งโทรสาร								
An office	21	What is the other name of a paper cutter ? 	a guillotine			paper cutter 	ตัดกระดาษ								
An office	22	What is the other word for a photocopier ? 	"a copier, a xeroxing machine"			photocopier 	เครื่องถ่ายเอกสาร								
An office	23	Why is a paper shredder used ? 	to tear papers so that nobody can read the things printed on them.			paper shredder 	เครื่องย่อยกระดาษ								
An office	24	When is a calculator needed?	when they want to calculate with numbers			calculator 	เครื่องคิดเลข								
An office	25	Is an electric pencil sharpener automatic ?	"Yes, it is."			electric pencil sharpener 	เครื่องเหลาดินสอไฟฟ้า								
An office	26	Where is a postal scale always found ?	at every post office			postal scale 	ตาชั่งของส่งไปรษณีย์								
An office	27	Whose are office supplies ? 	belonging to the company or the office			office supplies 	วัสดุเครื่องใช้ในสำนักงาน								
An office	28	Is a stapler used separately from staples ?  	"No, they are used together."			stapler 	ที่เย็บกระดาษ	staples 	ลวดเย็บกระดาษ						
An office	29	What are other words for the clear tape ? 	Sellotape and Scotch tape			clear tape 	เทปใส								
An office	30	What are paper clips made of ? 	both plastic and wire			paper clips 	คลิปหนีบกระดาษ								
An office	31	Is packing tape strongly designed ? 	"Yes, it is."			packing tape 	เทปปิดหีบห่อ								
An office	32	Where is glue contained ? 	in a small plastic bottle or tube			glue 	กาว								
An office	33	Why are rubber bands useful ? 	They are elastic for holding things together.			rubber bands 	ยางรัด								
An office	34	Where are pushpins used ? 	used especially for fastening paper to a board or wall.			pushpins 	เข็มหมุด								
An office	35	What are other words for correction fluid and correction tape ? 	Tippex and Whiteout.			correction fluid 	น้ำยาลบคำผิด	correction tape 	เทปลบคำผิด						
An office	36	What is the legal pad ? 	a number of sheets of paper with lines on them			legal pad 	สมุดจดขนาดยาว								
An office	37	Why are sticky notes used easily ? 	You can stick them to any surface.			sticky notes 	กระดาษโน๊ตมีกาวติด								
An office	38	When are mailers needed ? 	when they send small things by mail			mailers 	"ซอง, กล่องไปรษณีย์"								
An office	39	Is a mailing label similar to a mailing address ?	"Yes, it is."			mailing label 	ป้ายปะหน้าซองไปรษณีย์								
An office	40	Is the letterhead / stationery personally and confidentially used ? 	"No, it is officially used."			letterhead / stationery 	"หัวจดหมาย, กระดาษเขียนจดหมาย"								
An office	41	Can an envelope be sent airmail ? 	"Yes, it can."			envelope 	ซองจดหมาย								
An office	42	Can a rotary card file be conveniently used ? 	"Yes, it can."			rotary card file 	แฟ้มใส่การ์ดแบบหมุน								
An office	43	What does an ink cartridge contain ? 	ink for a printer			ink cartridge 	กระเปาะหมึก								
An office	44	Is an ink pad used separately from a stamp ? 	"No, they must be used together."			ink pad 	แผ่นหมึก	stamp 	ตรายาง						
An office	45	Who should have an appointment book ? 	the manager and executive			appointment book 	สมุดนัดหมาย								
An office	46	How useful is an organizer ? 	"You can write down information, addresses, what you have arranged to do."			organizer	แฟ้มจัดระเบียบ								
An office	47	What is a file folder ? 	a cardboard or plastic cover for holding loose papers			file folder 	แฟ้มใส่เอกสาร								
A Hotel	1	What does a doorman do ? 	"to stand at the entrance, open the door for visitors and find a taxi for guests."			doorman 	ยามเฝ้าประตู								
A Hotel	2	Why is a revolving door good ? 	It turns around in a circle as people go through it.			revolving door 	ประตูหมุน								
A Hotel	3	Whom does a parking attendant service ?	those arriving in their cars			parking attendant 	พนักงานจอดรถ								
A Hotel	4	Who is a concierge ? 	a hotel staff to help guests by giving them information and general service			concierge 	พนักงานบริการทั่วไป								
A Hotel	5	Where can a gift shop be found ? 	"on the ground floor, near the front office"			gift shop 	ร้านขายของที่ระลึก								
A Hotel	6	When can we find a bell captain on duty ? 	all day long or all the time			bell captain 	หัวหน้าพนักงานขนกระเป๋า								
A Hotel	7	Whose helper is a bellhop (bellboy) ? 	a bell captain's helper			bellhop (bellboy)	พนักงานขนกระเป๋า								
A Hotel	8	"Which is more desirable, an elevator or a stairway ?"	an elevator			elevator 	ลิฟท์								
A Hotel	9	Can a luggage cart go up and down the stairway ? 	"No, only by elevator."			luggage cart 	ล้อเข็นกระเป๋าเสื้อผ้า								
A Hotel	10	When does the hotel have more guests ? 	during the high season			guests 	แขก								
A Hotel	11	Whom does the desk clerk welcome ? 	the guests of the hotel			desk clerk 	พนักงานรับแขกโรงแรม								
A Hotel	12	Whose zone is the front desk ?	the desk clerk's and the receptionist's zone			front desk 	ฝ่ายรับแขกส่วนหน้า								
A Hotel	13	What do you think about a guest room ?	It must be clean and airconditioned.			guest room 	ห้องพักในโรงแรม								
A Hotel	14	"Which is more popular, the double bed or the king-size bed ? "	the double bed			double bed 	เตียงคู่	king-size bed 	เตียงขนาดใหญ่พิเศษ						
A Hotel	15	Why is the suite more expensive ? 	because it is like a more comfortable house			suite 	ห้องชุด								
A Hotel	16	How good is the room service ? 	Guests can order food and drink to be brought to their rooms.			room service 	การบริการส่งอาหารถึงห้องพัก								
A Hotel	17	Who has to clean all the hallway ? 	the housekeepers			hallway 	โถงทางเดิน								
A Hotel	18	Whose duty is to use a housekeeping cart ? 	housekeepers' duty			housekeeping cart 	รถเข็นของใช้งานแม่บ้านโรงแรม								
A Hotel	19	Why is there pool service ? 	because of satisfying swimming guests			pool service 	การบำรุงรักษาสระว่ายน้ำ								
A Hotel	20	Who can swim in the pool ? 	any guest who wants to swim			pool	สระน้ำ								
A Hotel	21	Who is responsible for maintenance ? 	the hotel technicians and engineers			maintenance 	การซ่อมบำรุง								
A Hotel	22	Where should the gym be situated ? 	near the swimming pool			gym 	"โรง, ห้องบริหารร่างกาย"								
A Hotel	23	Can a party be held in the meeting room ? 	"Yes, it can."			meeting room 	ห้องประชุม								
A Hotel	24	What is the ballroom for ? 	for dancing on formal occasions			ballroom 	ห้องโถงงานเต้นรำ								
Food Service	1	Can cake and desserts be made in a restaurant kitchen ? 	"Yes, they can."			restaurant kitchen 	ครัวของร้านอาหาร								
Food Service	2	Is a short- order- cook inexperienced ? 	"No, he must be a professional."			short- order- cook 	คนทำอาหารจานด่วน								
Food Service	3	What does a dishwasher wear ?	his gloves			dishwasher 	คนล้างจาน								
Food Service	4	Is a walk- in- freezer small or big ? 	It is big.			walk- in- freezer 	"ห้องเย็น, ห้องเก็บของแช่แข็ง"								
Food Service	5	How do food preparation workers dress themselves ? 	They wear similar uniforms.			food preparation workers 	พนักงานเตรียมอาหาร								
Food Service	6	Where is the storeroom ? 	close to the kitchen			storeroom 	ห้องเก็บของ								
Food Service	7	Whom does a sous chef assist ? 	the head chef			sous chef 	พ่อครัวมือรอง								
Food Service	8	Who has to consult with the head chef (executive chef) ? 	the sous chef			head chef (executive chef) 	"หัวหน้าพ่อครัว, พ่อครัวมือเอก"								
Food Service	9	Is restaurant dining popular in big cities ? 	"Yes, it is."			restaurant dining 	การรับประทานอาหารที่ภัตตาคาร								
Food Service	10	Does a server have to wear a uniform ? 	"Yes, she does."			server 	พนักงานเสิร์ฟ								
Food Service	11	When are there many diners ? 	"in the morning, at noon and in the evening"			diners 	ผู้มารับประทานอาหาร								
Food Service	12	"Which do you like, buffet or the food on the menu ? "	I like both of them.			buffet 	บุฟเฟต์								
Food Service	13	Why is maitre d' hotel dressed very well ? 	because he works like a receptionist			maitre d' hotel 	พนักงานต้อนรับในร้านอาหาร								
Food Service	14	Whose order does a headwaiter wait for ?	the orders of diners			headwaiter 	หัวหน้าคนเสิร์ฟอาหารชาย								
Food Service	15	What does a bus person have to do ? 	to collect dishes and bowls after being used			bus person 	คนเก็บถ้วยชามใช้แล้ว								
Food Service	16	When is a banquet room used ? 	when they want to have a large impressive meal			banquet room 	ห้องจัดเลี้ยง								
Food Service	17	Can runners work like servers ? 	"Yes, they can."			runners 	พนักงานบริการทั่วไป								
Food Service	18	How does a caterer take foods to diners ? 	by using a wheeled cart			caterer 	พนักงานจัดส่งอาหาร								
Food Service	19	Is a line cook the same as a short- order cook ?	"Yes, he is."			line cook 	คนทำอาหารจานด่วน								
Food Service	20	Whom do the wait staff include ? 	"servers, headwaiters and runners."			wait staff 	พนักงานคอยบริการ								
A Bad Day at Work	1	Why do some dangerous accidents happen ? 	because of some defects and carelessness			dangerous 	อันตราย								
A Bad Day at Work	2	How important is a clinic or health renter ? 	It can heal and treat injured workers all the time.			clinic 	คลีนิค								
A Bad Day at Work	3	When may budget cause work delay ? 	when they spend too much budget or have budget cuts			budget 	งบประมาณ								
A Bad Day at Work	4	What does a floor plan have sometimes ? 	some faults or defects			floor plan 	ผังแสดงพื้นที่อาคาร								
A Bad Day at Work	5	Who legally deals with the contractor irresponsible for his fault ? 	the owner of the building project			contractor 	ผู้รับเหมาก่อสร้าง								
A Bad Day at Work	6	Can electrical hazard result in death ? 	"Yes, it can."			electrical hazard 	อันตรายจากไฟฟ้า								
A Bad Day at Work	7	Can wiring be problematic ? 	"Yes, it can."			wiring 	การเดินสายไฟ								
A Bad Day at Work	8	"If a bricklayer fall sick, what may happen ?"	The construction work is delayed.			bricklayer 	คนงานก่ออิฐ								
A Bad Day at Work	9	When do workers often call in sick ? 	during the rainy season			call in sick 	โทรศัพท์ลาป่วย								
Schools and Subjects	1	When is a preschool or nursery school needed ? 	when small children want to study before an elementary school			preschool or nursery school 	"เด็กก่อนวัยเรียน, โรงเรียนอนุบาล"								
Schools and Subjects	2	What equals an elementary school ? 	a primary school			elementary school 	โรงเรียนประถม								
Schools and Subjects	3	Is a middle school or junior high school  before the university level ? 	"No, it is before the high school."			middle school 	โรงเรียนมัธยมต้น	junior high school  	โรงเรียนมัธยมต้น						
Schools and Subjects	4	How old are students going to the high school ? 	between the ages of 14 and 18			high school 	โรงเรียนมัธยมปลาย								
Schools and Subjects	5	Why is a vocational school / technical school still popular ? 	because it is a school teaching skills necessary for particular jobs			vocational school / technical school 	"โรงเรียนอาชีวศึกษา, โรงเรียนเทคนิค"								
Schools and Subjects	6	Who can attend a community college ? 	those who live in a particular area or village			community college 	วิทยาลัยชุมชน								
Schools and Subjects	7	Whom does a college or university service ? 	those who graduate from a junior high school and a high school			college 	วิทยาลัย	university 	มหาวิทยาลัย						
Schools and Subjects	8	Whose learning place is an adult school ?	It's for grownup or middle aged people.			adult school 	โรงเรียนผู้ใหญ่								
Schools and Subjects	9	Which skill can be found in the language arts ? 	"reading, writing, listening, speaking and usage"			language arts 	ศิลปะด้านภาษา								
Schools and Subjects	10	Where can mathematics  be applied? 	almost everywhere including buying things at the mall			mathematics  	"คำนวณ, คณิตศาสตร์"								
Schools and Subjects	11	Does science include experiments ? 	"Yes, it is."			science 	วิทยาศาสตร์								
Schools and Subjects	12	What does history teach? 	the past events concerned in the development of a particular place			history 	ประวัติศาสตร์								
Schools and Subjects	13	Are world languages taught at some universities ? 	"Yes, they are."			world languages 	ภาษาต่างๆ ของโลก								
Schools and Subjects	14	"Where  can you find ESL,ESOL ? "	almost every country			"ESL,ESOL "	การเรียนภาษาอังกฤษเป็นภาษาที่สอง								
Schools and Subjects	15	Who should study arts ? 	those who love artistic works			arts 	ศิลปะสาขาต่างๆ								
Schools and Subjects	16	Why do some like to study music ? 	because they want to be musicians			music 	ดนตรี								
Schools and Subjects	17	How useful is physical education ? 	It can make people healthier.			physical education 	พลศึกษา								
Schools and Subjects	18	What subjects can be a core course ? 	maths and English			core course 	"วิชาหลัก,วิชาพื้นฐาน"								
Schools and Subjects	19	What subjects can be an elective ? 	arts and music			elective 	วิชาที่เลือกเรียน								
English Composition	1	What do you think about a word ? 	I must know its meaning and correct usage.			word 	คำ								
English Composition	2	How is a sentence composed ? 	It is composed of a subject and a finite verb.			sentence 	ประโยค								
English Composition	3	When does the information become a paragraph ?	when they write a few to five sentences about one thing			paragraph 	ย่อหน้า								
English Composition	4	Where can they practise writing an essay ? 	in class and at home			essay 	เรียงความ								
English Composition	5	Should students know the part of an essay ? 	"Yes, they should."			part of an essay 	ส่วนต่างๆของเรียงความ								
English Composition	6	Why is the title important ? 	because it shows what the whole essay is about.			title 	ชื่อเรื่อง								
English Composition	7	"Which comes first in the essay, its introduction or its body ? "	its introduction			introduction 	คำนำ	body 	เนื้อความ						
English Composition	8	Where is the conclusion ? 	at the end of a piece of an essay.			conclusion 	สรุป								
English Composition	9	Whose quotation is often raised in the conclusion ? 	a famous or an important person's quotation			quotation 	การยกเอาคำพูดของผู้อื่นมา								
English Composition	10	Who can add a footnote at the end of an essay ?	the writer of that essay			footnote 	หมายเหตุท้ายหน้า								
English Composition	11	Are punctuations used in an essay ? 	"Yes, they are."			punctuations 	เครื่องหมายวรรคตอน								
English Composition	12	What is a period ? 	It is a full stop.			period 	จุดลงท้ายประโยค								
English Composition	13	Whom does a question mark ask ? 	readers of essays			question mark 	เครื่องหมายคำถาม								
English Composition	14	Why is an exclamation mark used ? 	"to show emotions such as shock, surprise and fear"			exclamation mark 	เครื่องหมายตกใจ								
English Composition	15	When are commas used ? 	when used to separate the items in a list or to show slight pause in a sentence.			commas 	จุลภาค								
English Composition	16	How are quotation marks used ? 	"placed around a word, sentence to show what someone said or wrote."			quotation marks 	เครื่องหมายคำพูด								
English Composition	17	What does an apostrophe show ? 	to show possession of someone			apostrophe 	เครื่องหมายแสดงความเป็นเจ้าของ								
English Composition	18	What is a colon used for ? 	"for introducing a list, a summary, an explanation"			colon 	เครื่องหมายจุดคู่								
English Composition	19	Why is a semicolon used ? 	to separate the parts of a complicated sentence or items in a detailed list.			semicolon 	เครื่องหมายอัฒภาค								
English Composition	20	Why are parentheses used ? 	to give extra information to a speech or writing			parentheses 	วงเล็บ								
English Composition	21	When is a hyphen used ? 	when used to join two words together to make a new one.			hyphen 	อติภังค์								
English Composition	22	"In writing rules, must we capitalize names ?"	"Yes, we must."			capitalize 	เขียนชื่อเริ่มด้วยอักษรตัวใหญ่								
English Composition	23	Do we capitalize the first letter in a sentence ? 	"Yes, we do."			capitalize 	เริ่มต้นประโยคด้วยอักษรตัวใหญ่								
English Composition	24	When do we use punctuations ? 	when we write messages or essays			use punctuations 	ใช้เครื่องหมายวรรคตอน								
English Composition	25	Why do we indent the first sentence in a paragraph ? 	to follow writing rules			indent 	ย่อหน้าเมื่อเริ่มประโยคแรกของย่อหน้า								
English Composition	26	Should we think about the assignment before writing an essay ? 	"Yes, we should."			think about the assignment 	คิดเกี่ยวกับงานมอบหมาย								
English Composition	27	Why should we brainstorm ideas before writing? 	because we practise prewriting.			brainstorm ideas 	ระดมแนวคิดต่างๆ								
English Composition	28	When does a writer organize his ideas ?	after brainstorming his ideas.			organize his ideas 	จัดระเบียบแนวคิดต่างๆ								
English Composition	29	When should we write a first draft ? 	after organizing our ideas.			write a first draft 	เขียนร่างฉบับแรก								
English Composition	30	Should a writer edit or proofread his essay ?	"Yes, he should."			edit 	ตรวจแก้	proofread 	อ่านตรวจทาน						
English Composition	31	When should we revise or rewrite an essay ? 	after editing or proofreading it			revise or rewrite 	"แก้ไข, เขียนใหม่"								
English Composition	32	Whom can we get feedback from ? 	an experienced person or a teacher			get feedback 	ขอรับฟังความคิดเห็น								
English Composition	33	When can we write a final draft ? 	after getting some feedback			final draft 	เขียนร่างฉบับสุดท้าย								
English Composition	34	Whose duty is to turn in your paper ? 	my duty or myself			turn in your paper 	ส่งงานเขียนของคุณ								
Mathematics	1	Is 3.5 an integer ? 	"No, 3 or 4 is an integer."			integer 	ตัวเลขจำนวนเต็ม								
Mathematics	2	What examples can be negative integers ? 	"-4, -3, -1"			negative integers 	ตัวเลขจำนวนเต็มติดลบ								
Mathematics	3	Can you give some examples of positive integers ? 	"Yes, 1, 2, 3, 4"			positive integers 	ตัวเลขจำนวนเต็มเป็นบวก								
Mathematics	4	What odd numbers can you give ? 	"1, 3, 5, 7, 9, 11"			odd numbers 	เลขคี่								
Mathematics	5	Can you write some even numbers ? 	"Yes, 2, 4, 6, 8, 10"			even numbers 	เลขคู่								
Mathematics	6	What is the numerator of 3/8 ? 	number 3			numerator 	เศษ								
Mathematics	7	What is the denominator of 3/8 ? 	The denominator is 8			denominator 	ส่วน								
Mathematics	8	Is 5/8 a fraction ? 	"Yes, it is."			fraction 	เศษส่วน								
Mathematics	9	What is the sum when you add 8 to 4 ? 	The sum is 12			sum 	ผลรวม	add 	บวก						
Mathematics	10	What is the difference if you subtract 4 from 8 ? 	The difference is 4			difference 	ผลต่าง/ส่วนต่าง	subtract 	ลบ						
Mathematics	11	What is the product when you multiply 8 by 4 ? 	The product is 32			product 	ผลคูณ	multiply 	คูณ						
Mathematics	12	"If you divide 8 by 4, what is quotient ? "	The quotient is 2			divide 	ผลหาร	quotient 	ผลหาร						
Mathematics	13	Does a math problem make you think ? 	"Yes, it does."			math problem 	โจทย์เลข								
Mathematics	14	What does a word problem concern ? 	finding the answer by explanation			word problem 	"โจทย์ปรนัย, โจทย์แบบบรรยาย"								
Mathematics	15	Is it difficult to  calculate many variables ? 	"Yes, it is."			variables 	โจทย์ตัวแปร								
Mathematics	16	Can you give one example of a basic equation ?	"Yes, for example 2x+y=54"			equation 	สมการ								
Mathematics	17	What is the solution ? 	the answer to a math problem			solution 	ผลเฉลย								
Mathematics	18	What are found in the graph ? 	the horizontal axis and the vertical axis of the graph			graph 	กราฟ								
Mathematics	19	How are letters and symbols used in algebra ?	They are used to represent quantities.			algebra 	พีชคณิต								
Mathematics	20	Why is geometry useful ? 	"because of measurements and relationships of lines, angles, surfaces, solids and shapes"			geometry 	เรขาคณิต								
Mathematics	21	When is trigonometry used ? 	when dealing with the relationship between the sides and angles of triangles.			trigonometry 	ตรีโกณมิติ								
Mathematics	22	What does calculus deal with  ? 	"rates of change, for example in the slope of curve or the speed of a falling object."			calculus 	วิชาคำนวณขั้นสูง								
Mathematics	23	Is a line segment a type of lines ?	"Yes, it is."			line segment 	ส่วนหนึ่งของเส้น								
Mathematics	24	How many endpoints does a line have ? 	two endpoints			endpoints 	จุดปลาย								
Mathematics	25	Is there a curve in the straight line ? 	"No, there isn't"			straight line 	เส้นตรง								
Mathematics	26	What is a curved line ? 	a line that bends gradually			curved line 	เส้นโค้ง								
Mathematics	27	Are some walls out of perpendicular lines ? 	"Yes, they are."			perpendicular lines 	เส้นตั้งฉาก								
Mathematics	28	Can the road and the canal be parallel lines ? 	"Yes, they can."			parallel lines 	เส้นขนาน								
Mathematics	29	What do they place a table at right angles or 90? angles to ? 	to the wall			right angles 	มุมฉากขวา	90? angles 	มุม 90 องศา						
Mathematics	30	What is an obtuse angle ? 	an angle between 90? and 180?			obtuse angle 	มุมป้าน								
Mathematics	31	How can you describe an acute angle ? 	It is an angle of less than 90?.			acute angle 	มุมแหลม								
Mathematics	32	Is a soccer field a rectangle ? 	"Yes, it is."			rectangle 	สี่เหลี่ยมผืนผ้า								
Mathematics	33	Can the floor be tiled in squares ? 	"Yes, it can."			squares 	สี่เหลี่ยมจัตุรัส								
Mathematics	34	How can you know a diagonal ? 	It joins two opposite sides of something at an angle.			diagonal 	แนวทแยงมุม								
Mathematics	35	Can you cut the sandwiches into triangles ? 	"Yes, I can."			triangles 	สามเหลี่ยม								
Mathematics	36	What makes you know a parallelogram ? 	the opposite sides being parallel and equal to each other.			parallelogram 	สี่เหลี่ยมด้านขนาน								
Mathematics	37	Should you draw a circle on the door ? 	"No, on the paper or on the board."			circle 	วงกลม								
Mathematics	38	What do you think about geometric solids ?	They are used in geometry and have regular shapes or lines.			geometric solids 	รูปทรงเรขาคณิต								
Mathematics	39	How do you describe a cube ? 	It is a solid or hollow figure with six equal square sides.			cube 	ลูกบาศก์								
Mathematics	40	Why is a pyramid special? 	a square or triangular base and sloping sides that meet in a point at the top			pyramid 	ปิรามิด								
Mathematics	41	Does a rocket have a nose cone ? 	"Yes, it does."			cone 	กรวย								
Mathematics	42	What containers can be cylinders ? 	a gas  or oxygen cylinder			cylinders 	กระบอก								
Mathematics	43	"Which is a sphere , a cone or ball ? "	a ball			sphere 	ทรงกลม								
Mathematics	44	Where does a radius come from to any point on its outer edge ? 	the centre of a circle			radius 	รัศมีวงกลม								
Mathematics	45	How long is the circumference of the earth ? 	"it is almost 25,000 miles"			circumference 	เส้นรอบวง								
Mathematics	46	Can the diameter of a tree trunk be measured ?	"Yes, it can."			diameter 	เส้นผ่าศูนย์กลาง								
Mathematics	47	Why is measuring an area and volume necessary ? 	to know space and an amount of containers and buildings.			measuring an area and volume 	การวัดพื้นที่และปริมาตร								
Mathematics	48	What is the perimeter ?	the total length of the outside edge of an area or a shape			perimeter 	"ความยาวรอบรูป, เส้นรอบรูป"								
Mathematics	49	Can a face mean a side or surface of something ? 	"Yes, it can."			face 	หน้า								
Mathematics	50	Why is the base of a column strongly built? 	"for security, safe and supporting heavy weight"			base 	ฐาน								
Mathematics	51	What is the pi ? 	the symbol used to show the radio of the circumference of a circle to its diameter			pi 	ไพ								
Science	1	Which field does biology allude to ? 	botany and zoology			biology 	ชีววิทยา								
Science	2	Who has expertise in organisms ? 	a biologist			organisms 	"พืชและสัตว์ต่างๆ, สิ่งมีชีวิต"								
Science	3	What is a biologist ? 	a scientist who studies biology			biologist 	นักชีววิทยา								
Science	4	Why are cells placed on slides ? 	so that they can be looked under a microscope			cells 	เซลล์	slides 	แผ่นสไลด์						
Science	5	Where is the cell wall ? 	outer covering of a cell			cell wall 	ผนังเซลล์								
Science	6	Whose central part is the nucleus ?	of some cells containing the genetic material			nucleus 	นิวเคลียส								
Science	7	How important is a chromosome ? 	one of the very small structure in the nuclei of cells that carry the genes.			chromosome 	โครโมโซม								
Science	8	What is cytoplasm ? 	"all the living material in a cell, not including the nucleus"			cytoplasm 	ไซโตพลาสซึม หรือ ส่วนที่ล้อมรอบนิวเคลียสอยู่ภายในเยื่อหุ้มเซลล์								
Science	9	Why is photosynthesis indispensable ? 	because green plants turn carbon dioxide and water into food by using the sunlight			photosynthesis 	การสังเคราะห์แสง								
Science	10	Whom should we blame for destroying wildlife habitat ?	most selfish people			habitat 	ที่อาศัยอยู่								
Science	11	What vertebrates are found on the desert ?	"foxes, camels, birds, chameleons"			vertebrates 	สัตว์มีกระดูกสันหลัง								
Science	12	When can we see many invertebrates ? 	when we dive into the sea or ocean			invertebrates 	สัตว์ไม่มีกระดูกสันหลัง								
Science	13	When is a microscope needed ? 	when they want to examine small things or microbes carefully			microscope 	กล้องจุลทรรศน์								
Science	14	Where is the eyepiece found? 	at the end of a microscope or a telescope			eyepiece 	"ส่วน, เลนส์ที่ส่องมอง"								
Science	15	How special is a revolving nosepiece ? 	It can rotate as wished.			revolving nosepiece 	ส่วนหมุนปรับ								
Science	16	Why is an objective important ? 	because it is the lens that is nearest to the object being looked at			objective 	เลนส์วัตถุที่แทนกันได้								
Science	17	What is a stage for ?	for putting down the things to be examined			stage 	แท่น								
Science	18	How is a diaphragm used ?	It is used to adapt the intensity of used light.			diaphragm 	"ไดอะแฟรม, แผ่นปรับช่องรับแสง"								
Science	19	Where is the light source fixed ? 	below or under the diaphragm			light source 	แหล่งให้แสง								
Science	20	Is the base stable or unstable?	It is stable.			base 	ฐาน								
Science	21	What are stage clips for ? 	for holding the stage			stage clips 	คลิปแท่น								
Science	22	How useful is a fine adjustment knob ? 	for seeing more detailed things.			fine adjustment knob 	ปุ่มปรับภาพละเอียด								
Science	23	Is the arm straight or bent ?	It is bent.			arm 	แขน								
Science	24	"Which is made by a coarse adjustment knob , a fine or a rough picture ? "	a rough picture			coarse adjustment knob 	ปุ่มภาพหยาบ								
Science	25	Who is good at chemistry ? 	a chemist			chemistry 	วิชาเคมี								
Science	26	Can a chemist do chemical research ? 	"Yes, he can."			chemist 	นักเคมี								
Science	27	How is a periodic table arranged ?	by grouping the numbers of atoms			periodic table 	ตารางแบ่งธาตุแท้								
Science	28	How many atoms does a molecule of water consist of ? 	two atoms of hydrogen and one atom of oxygen			molecule 	โมเลกุล								
Science	29	What does a nucleus carry ? 	a positive electric charge			nucleus 	นิวเคลียส								
Science	30	Where can electrons be found ? 	found in all atoms and have negative electric charge			electrons 	อิเล็คตรอน								
Science	31	How special is a proton ? 	with a positive electric charge that forms part of the nucleus.			proton 	โปรตอน								
Science	32	Does a neutron have electric charge ? 	"No, it doesn't have any electric charge but forms part of the nucleus of an atom."			neutron 	นิวตรอน								
Science	33	Why does a physicist study physics ?	"to understand forces such as heat, light, sound, their relationships and how they affect objects"			physicist 	นักฟิสิกส์	physics 	วิชาฟิสิกส์						
Science	34	Where is formula used ?	especially in scientific use			formula 	สูตร								
Science	35	What is a prism used for ? 	for separating light that passes through it into the colors of the rainbow			prism 	ปริซึม								
Science	36	Why does a magnet attract objects made of iron ? 	either naturally or because of an electric current			magnet 	แม่เหล็ก								
Science	37	Whom does a  science lab service ? 	scientists or those who study science			science lab 	ห้องทดลองวิทยาศาสตร์								
Science	38	What is a Bunsen burner for ? 	for producing a hot gas flame used in scientific work.			Bunsen burner 	หัวเผาบันเซน								
Science	39	Why is a graduated cylinder used ? 	because it is marked with lines to show measurements			graduated cylinder 	กระบอกที่มีขีดวัด								
Science	40	When is a beaker used ? 	when used for measuring liquids in chemistry			beaker 	"แก้วมีพวย, แก้วปากนก"								
Science	41	How useful is a funnel ? 	used for pouring liquids or powders into a small opening			funnel 	กรวย								
Science	42	What is a balance or scale ? 	an instrument for weighing things			balance or scale 	"ตาชั่ง, เครื่องชั่ง"								
Science	43	Where can test tubes be used ? 	in the laboratory			test tubes 	หลอดทดลอง								
